x,y,z,qx,qy,qz,qw,joint1,joint2,joint3,joint4,fk_success,ik_success,planning_success,failure_reason
0.092835970189988,-0.0331268300606417,0.2963614980335897,-0.1611141932987003,-0.8180325070047948,-0.1066972048467936,0.5417386276416336,-0.3889286432640375,0.0527275231067718,-1.1490878319820297,-0.8753607730941845,1,1,0,PLANNING_FAILED
0.0967447931023176,-0.1371556667239559,0.2434285894901497,-0.3246928888571929,-0.5822909096572202,-0.3629855401832288,0.6509633799792638,-1.0173384169353508,0.2649261553716999,-0.8326672754699267,-0.8918021990627767,1,1,0,PLANNING_FAILED
-0.153334001850636,-0.0790640818800246,0.221654696215049,-0.5426340354526443,-0.1230718589010606,0.8103237960587886,-0.1837851099950443,-2.6955299386665037,0.3933088718102966,-0.8360688269476523,1.6228914477324896,1,1,0,PLANNING_FAILED
0.1254569123177608,-0.1377873163702243,0.2255424617243382,0.5623136533249558,-0.2653918529581479,0.7082598042822177,0.3342731956138524,2.2596558628159897,-1.2874279503340396,-0.8097865603299139,0.7551484463473497,1,1,0,PLANNING_FAILED
0.0075836233491719,-0.0193220394018524,0.1250291993156492,0.1955932926920066,0.1559312879226382,-0.7570690318367759,0.6035521338993121,-1.79550309326279,-1.103064453824925,1.2129912976839456,0.3957281525037939,1,1,0,PLANNING_FAILED
0.1073996307105448,-0.0165442825747977,0.0024789292259105,0.0291783494267698,0.3390147357566398,-0.0806341652498773,0.9368648591227234,-0.1717130059380327,0.8538582728722601,0.841741293523266,-1.0011956142919087,1,1,0,PLANNING_FAILED
-0.0759873705866276,-0.0613696380961827,0.2467925696621532,0.21957249250999,0.0690100056948608,0.9283794249051032,-0.2917827668999927,-2.5325583858142964,-0.2068464527808675,-0.2716219932422297,0.0139805316945971,1,1,0,PLANNING_FAILED
0.0182128820763749,0.0469843351827702,0.0403105031261932,-0.1743387936291029,0.1989097467319866,0.6356571637045936,0.7252453846264707,1.4393260115558162,0.5200936418799045,1.3540791129613017,-1.338806412872311,1,1,0,PLANNING_FAILED
0.0690786883517348,-0.0400506280391525,0.1227746893964595,-0.0406356235796017,-0.1286591358920076,-0.2984207068489818,0.9448495407055943,-0.6118485295270109,-0.4820921838151104,0.998850355423094,-0.7874312545125517,1,1,0,PLANNING_FAILED
-0.0308310494871923,-0.108595125848341,0.2414383885449187,0.4350825819041082,0.2960994319841243,0.7029616260598472,-0.4784069664936218,-1.946474834779819,-0.1541593565006043,-0.2765432444802278,-0.6777393190723284,1,1,0,PLANNING_FAILED
0.0117682868559389,-0.190534076694321,-0.0333322231309147,0.6732076353198861,0.6723894288958273,-0.2177143576083214,0.2174497508560223,-1.5720124506182562,1.269796797828039,-0.2149208393449748,1.4611512144759182,1,1,0,PLANNING_FAILED
0.0160882912582458,0.0013376111822857,0.1050029933659502,-0.1025020816207235,0.6429193814514017,0.1195067921884824,0.7495772934383648,0.3162032637641072,-1.3482350114253565,1.397919158396907,1.3682212372434237,1,1,0,PLANNING_FAILED
-0.0395452754933401,0.0101701076415543,-0.0239070689496662,-0.5415412443733518,0.052914167144576,0.8350305763606256,0.0815911030737958,2.9467903928937664,1.2791009490243828,0.9612176298014856,-1.0896382240836355,1,1,0,PLANNING_FAILED
-0.0236492586684562,0.0032250120120686,0.2766816052329067,0.0439015694766714,0.9725569740388728,0.0103034212194227,-0.2282529823617022,-0.0902194695956808,-0.858758102402455,-0.3369831516065875,-1.4848080821021032,1,1,0,PLANNING_FAILED
0.1733687638438606,-0.1535066307210268,-0.0319010375209868,0.3021519761406435,0.7560139576482683,-0.2154897178876523,0.5391764652133905,-0.7604343206180126,1.4559265313391778,-0.7309111313007594,1.1775391091512497,1,1,0,PLANNING_FAILED
0.0660359779459119,-0.0156958222218854,0.0823292131882439,0.1405145221605156,0.98749257722597,-0.0100743789746502,0.07079961775242,-0.2826907652807162,-0.2309775420295112,1.276221158493052,1.95320127043826,1,1,0,PLANNING_FAILED
0.2105873876987872,0.0725806978151153,0.1941836287251508,0.0840977505415335,-0.4750848524739245,0.1526770914094921,0.8625031345232439,0.3504027102282196,0.6552248258889781,-1.051089206705214,-0.6110822804349494,1,1,0,PLANNING_FAILED
-0.156234425107585,0.0335085627136888,0.1404419043420735,-0.6238120254011814,0.0615205303696636,0.775387823094648,0.0764689813221919,2.944987795311693,0.2375408724487686,0.0723660839853952,1.045070306591165,1,1,0,PLANNING_FAILED
-0.153213923531709,-0.0620323707146094,0.1514977059883404,0.7194810891462652,0.1306189035763578,-0.6711480081179189,0.121844226735468,-2.782412650776584,0.2525327833769135,-0.0417338895334107,1.4294820038172074,1,1,0,PLANNING_FAILED
-0.127220526653962,-0.2117478959924505,0.0457185315266147,0.3841727372548653,0.2071835439746366,0.7918960368185143,-0.4270678563499533,-2.152413650531231,1.3823367098233512,-1.267676750802298,-1.018022393200746,1,1,0,PLANNING_FAILED
0.1804737011335798,0.1145489426463879,0.1939060149923968,0.20605868421396,-0.6695414616902328,0.2099083939520729,0.6820502297383818,0.5971231845130616,0.5256376608122704,-0.8179087044972996,-1.2600161268140542,1,1,0,PLANNING_FAILED
-0.0154689342704164,0.0226408777929263,0.2321771572493125,-0.0168847883415542,0.0060616874001823,0.941034670669848,0.3378341434281236,2.452247517716666,-0.7613539566341254,0.2241055452469793,0.5731301429188183,1,1,0,PLANNING_FAILED
0.1646311041558238,-0.0848802311239534,0.1448007839487947,0.2110767885421785,0.8138574458712587,-0.1359099364463949,0.5240335259444461,-0.5075248251478333,0.2510168678736741,0.0160698750426806,1.7303719658926882,1,1,0,PLANNING_FAILED
-0.0500422747956411,-0.2098992660195081,0.1666735814662679,-0.1617797237972207,-0.1208799191918329,-0.7845739227235989,0.5862244671509157,-1.858194252915564,0.6485754023682446,-0.8078107374140465,-0.2474659422760958,1,1,0,PLANNING_FAILED
0.0093603012372784,-0.0049247674928286,0.2934907008511499,0.0317595849112083,-0.0530574884658239,0.5126218578495765,0.8563848799102044,1.078761486288479,-0.6000087606037133,-0.5830861308116233,1.0593426871608556,1,1,0,PLANNING_FAILED
-0.027984049723498,-0.0196014166932818,0.0710483657307262,0.9732743800771774,0.225731803394877,0.0411237587456315,-0.0095378450455987,-2.6857908224693405,-0.1251434321442417,1.3955178784778828,1.9556739636281968,1,1,0,PLANNING_FAILED
0.0872223780307665,0.0372979464198207,0.2851300535050577,-0.0649931318586641,-0.0152283605592824,0.971459291803285,-0.2276199336941708,-2.681281967183198,-0.8605370631988788,-0.7309187972238361,1.7250619172369122,1,1,0,PLANNING_FAILED
-0.1494375289793259,0.1499587241555254,0.0106467345557038,0.1902172687639078,-0.0747156139694881,0.91112830421754,0.3578829151368243,2.3930401801377306,1.1378107274536284,-0.4283714426572365,-1.1210691252489586,1,1,0,PLANNING_FAILED
-0.0742003107004166,0.1484155356607573,0.0546834444516467,0.8546167526078333,-0.4919407844783312,-0.1440460568571957,-0.0829168513197358,2.096981395338153,0.610619775262113,0.2738655206052554,1.923145343527621,1,1,0,PLANNING_FAILED
-0.0012307993377571,-0.0192016939145326,0.1661646613470708,0.2641801040756515,-0.5028533139333513,0.3827703362003499,0.7285837542807934,0.9674617370936912,-1.4765306785435262,0.8696019918348386,-0.601279979426081,1,1,0,PLANNING_FAILED
0.142103335750923,0.2149949438295898,0.0430422442535805,0.25039026343801,-0.4441904098948798,0.4224216481517415,0.7493727689912604,1.02660157323381,1.3167900117813116,-1.1105557682592335,-1.276376779561895,1,1,0,PLANNING_FAILED
-0.1051225611392038,-0.0932735213516396,0.2469240568159433,0.0145340079702355,0.0050801923579273,0.9438822839104476,-0.3299230037113579,-2.4690657711063784,0.1596709226544477,-0.7101901842870327,0.5197254652009218,1,1,0,PLANNING_FAILED
0.0163324865744119,0.0209953040628082,0.2235857832925339,0.3774820565839694,-0.4633306382158597,0.5064176121423402,0.6215892685364439,1.3672976968937096,-0.8892080630176412,0.3392900807667312,-0.7311790810163974,1,1,0,PLANNING_FAILED
0.070309425863217,-0.0042088598835623,-0.0209569079933969,0.0141670007729242,0.3930490897450349,-0.0331175072074772,0.9188116998907132,-0.0720564980756002,1.2160094732379698,0.9537007685550808,-1.3612646234942682,1,1,0,PLANNING_FAILED
-0.1028929143063819,0.0598418930820376,0.2778491169217928,-0.1170874754676349,-0.4782670302841375,-0.2069695157485642,0.8454080614606255,-0.4801875829401454,-0.669959328083245,-1.4897175016454314,1.1300075484820316,1,1,0,PLANNING_FAILED
0.0498024802703239,0.0440439145143021,0.1799441233782554,-0.0541507973889795,0.1178384004170383,0.4140302265895237,0.900977676748719,0.8615087576777993,-0.7141342126969554,0.6495696342089992,0.3246671455338561,1,1,0,PLANNING_FAILED
-0.203395695446462,0.1052077596362127,0.1431411913854178,-0.1282669340387681,-0.5548624954228829,-0.185137173332847,0.8008741673045204,-0.4543564881774826,-1.47099090117498,-1.2817928057860757,1.5410004634115244,1,1,0,PLANNING_FAILED
-0.0721077059859817,0.0579910743434853,0.0750367783346547,-0.6490459383211501,0.2020665376568397,0.7002701854840674,0.2180141087872631,2.5379580659751584,0.1367708676165668,0.9203255576694483,0.4378101090175439,1,1,0,PLANNING_FAILED
0.08576106380422,0.0990076830529903,0.2596673440192198,0.0555761443770673,0.0278995042039962,0.8919795744769894,-0.4477782359128225,-2.211091956027582,-1.1176634421535838,-0.6060507852026124,1.5992620636853052,1,1,0,PLANNING_FAILED
-0.0029789987936493,0.050233147614792,-0.0026497956985976,-0.4723646094074088,0.3520638891201475,0.647880822200805,0.4828800409847061,1.860591315200697,1.0821077460027082,1.1068814459267764,-0.9290191042931026,1,1,0,PLANNING_FAILED
0.0119919498691038,-0.0027244764151523,0.1807863089281546,0.3748066372078658,0.3737008155926152,-0.6008305504531042,0.5990578726405031,-1.5737510623999609,-1.1916191349846432,0.7623371014271836,1.5447743543252026,1,1,0,PLANNING_FAILED
0.1479537947150057,-0.0906841024042371,0.2496184464519605,0.1418841204732766,0.4684040131230647,-0.252807991029559,0.8345985241535783,-0.5882482086266458,0.3619845304521383,-1.0517953188366065,1.712663327595785,1,1,0,PLANNING_FAILED
-0.0205573149229298,0.0371139814566349,-0.040233099418925,0.859797230655146,-0.3894962533328382,0.3007897056405104,0.1362605730874424,2.290885153403261,1.4286180987928887,0.851237987827151,1.5347974711144003,1,1,0,PLANNING_FAILED
-0.20905074177721,-0.0347068964657879,0.1196084919237964,0.8077855445611531,0.063028615252619,-0.5843211723986823,0.0455924899957004,-2.985855348692658,0.7096934152652463,-0.5366621429553569,1.716094301797355,1,1,0,PLANNING_FAILED
-0.0136370542765895,0.0752883227299733,-0.0183471419568612,-0.4666592330435042,0.3340665550028273,0.6658831890307731,0.4766846710457542,1.898999384283212,1.0921920851258382,0.8511730180657278,-0.7208230457882876,1,1,0,PLANNING_FAILED
0.0087958357438079,0.0133928166402617,0.1490088619447363,-0.4765540167853376,0.3759896272902162,0.6238874630147404,0.4922321634645132,1.8056272934579385,-1.1757131207911289,1.02928367042766,1.4510372324096588,1,1,0,PLANNING_FAILED
-0.02346953087527,-0.2027327082067805,0.0268471534673925,0.0782202489042757,0.0657231963780284,-0.7616109683361546,0.6399302985710811,-1.74400038768554,0.9497598167907868,-0.1651206194310679,-0.5799495168673359,1,1,0,PLANNING_FAILED
0.0554761122687091,-0.1484422089574539,0.2611776278624668,0.7993712076393077,-0.598829209051352,-0.039283782636386,-0.029428476107069,1.8557105008188823,-0.8172135377766889,-1.4313731393657907,-0.9912136768373092,1,1,0,PLANNING_FAILED
0.0278243054258043,-0.0295440146728858,0.0130098386662051,0.389568111551924,0.6505897440240509,-0.3349014231840222,0.559294831177532,-1.079061984918261,1.093058826090859,1.3039784017402472,-0.6756112767107318,1,1,0,PLANNING_FAILED
0.0417970322731309,0.0367089753873748,0.0816497547014553,-0.2623190800172011,0.5507866598869823,0.3407010710590579,0.7153639183860769,0.8889559812536687,-0.3009648469198174,1.3453340928749542,0.2679117381969094,1,1,0,PLANNING_FAILED
-0.0020020082943664,0.0056215705053005,0.1134883723415461,0.4201863628030313,-0.0811989759280248,0.8873804602869563,0.17148196850838,2.759808346455832,-1.1539747444457171,1.3141617719644612,-1.0446561146470583,1,1,0,PLANNING_FAILED
0.1124837748753939,-0.024101106874699,0.2903954654805528,0.834139129051021,-0.0986356880233966,0.5389081824654461,0.0637250759587207,2.906188816859369,-0.7036009124310941,-1.1856326130773378,-0.1051510060677551,1,1,0,PLANNING_FAILED
0.0215279434090567,0.0702506036776595,0.2175047326086749,0.0407752578799068,-0.0466788414804764,0.6566114976107756,0.7516779930982429,1.4359909671215387,-0.5589680574150263,0.2580056745878154,0.1769226289869845,1,1,0,PLANNING_FAILED
0.1317063557223614,-0.1052743882492811,0.2415211152821572,0.0648630213187709,0.1719742580965926,-0.3468883243538951,0.9197206822967906,-0.7213383664055297,0.2297641304897986,-0.7613047321981125,0.9012419916714064,1,1,0,PLANNING_FAILED
-0.1460308988005166,-0.0016793966490444,-0.0470307034391791,0.9083165054638414,0.0048262100694303,-0.4182497996818832,0.0022223105961629,-3.130966039136148,1.276725496497248,0.0615107915690964,0.9403080968615828,1,1,0,PLANNING_FAILED
0.0224822716196593,0.2070681454315929,0.1508962407496318,0.4372625650986065,-0.4599577246246525,0.5324684538155464,0.5601050672978959,1.5202171741519566,0.5118855132989983,-0.443757731834334,-1.4431961131664417,1,1,0,PLANNING_FAILED
0.019638228597826,0.0127754834807777,0.2934083780891173,-0.0769404972052158,0.1356448451504723,0.4873407459037883,0.8591738085252936,1.0319358087196964,-0.5093998918722108,-0.589644629330757,1.4122160757882514,1,1,0,PLANNING_FAILED
0.0105526186233414,-0.0075243024425102,0.2944123396026205,0.4110609783937777,-0.4976691297524772,0.4863948967230004,0.5888754654213265,1.3807567565593295,-0.5990331953662075,-0.6030744795949056,-0.2011980253674741,1,1,0,PLANNING_FAILED
-0.0496393402129674,0.0433785144768227,0.3001472241137668,-0.2455939699559442,-0.7757164771805415,-0.1754672828628619,0.5542190736492326,-0.6132364540253192,-0.613034392422159,-1.1308653827284556,-0.1569619550534264,1,1,0,PLANNING_FAILED
-0.0585270880048497,0.0277374000357584,0.0340290483306031,0.8776149909746724,-0.166375072384027,-0.4417007366886184,-0.0837360263833138,2.766886545747555,0.5319538358181988,1.1181360826244895,0.5589397415415667,1,1,0,PLANNING_FAILED
0.0336023416163304,-0.0651593577697393,0.3038633140039656,0.4928925511017131,0.6826832350022525,0.3157738727756082,-0.4373641446067547,-1.2506688235218937,0.1438116394070947,-1.4988227748778662,-0.6470266590910372,1,1,0,PLANNING_FAILED
0.1506604930372128,-0.0653677394390108,0.1042158677821779,0.0692578276892773,0.309331100271262,-0.2072186095902142,0.9255150304280484,-0.44052574584305,0.2399543435870459,0.3986463087389076,0.006506658206542,1,1,0,PLANNING_FAILED
